station_id,lat,lon,rmse,r2,mae,MAPE Max,MAPE Snow Duration,RMSE Daily,MAE Daily,MAPE Daily,NSE Daily,Correlation Coefficient R,Bias Daily,PBIAS Daily
BCE-1A03P,53.05733871459961,-121.49182891845703,66.18342992538803,0.719954217194889,43.445627264006006,17.968043038197404,24.288836250008707,65.81430559490576,43.397779619802876,23.57326164929259,0.7279239957475161,0.8878669265741927,-11.243126755623381,5.171685413067929
BCE-1F03P,50.44961166381836,-118.61856079101562,611.7836611471881,-2.860345434568858,526.6095386800826,87.42064295455584,31.150534701478794,607.0898901012854,519.5918940742533,94.58678272182954,-2.725525479729259,0.07541559756281567,-519.5918940742533,95.19418863375351
BCE-1F06P,51.40666580200195,-118.99972534179688,430.5663451488998,-0.6888003259892805,349.10620053551276,56.814311458979795,20.596493963782244,425.31951991364923,341.4733620617491,63.30828943320736,-0.58319457056241,0.6839341552735052,-341.4586404263555,61.316992804252756
BCE-1B08P,53.15250015258789,-126.88111114501953,241.7865369617366,0.26761237284694306,185.59905448311233,40.70814757208789,18.03260419580946,232.70184074422454,174.87276674302137,45.267710241991516,0.358933199382937,0.883132477231398,-173.3883403941019,40.307496557468944
BCE-2D08P,50.63959884643555,-116.92973327636719,464.60472182975036,-0.9532194875365518,387.10163883462485,62.766294734032634,20.82230001825019,469.14636266354285,391.399123647269,70.68111669755426,-1.005542923872719,0.6737762631737532,-391.3953726492354,69.75462915702586
BCE-2C09Q,49.44722366333008,-114.9749984741211,351.5775653114558,-1.1963307414533322,278.8665851411868,78.85984311554203,18.994481405562745,340.43161815460184,263.01822352312917,80.44730996588359,-0.9856661429682152,0.5888163867459301,-262.94386207495177,82.85932792881451
BCE-1B01P,53.72861099243164,-126.42361450195312,392.1603000065927,-2.347202118873811,333.89067134438324,82.68877951659903,13.459512432185106,389.3900426999504,330.871549333494,88.80831822657075,-2.2992095318486476,0.3034588719534607,-330.8698720057984,89.63461688479713
BCE-1C41P,52.832008361816406,-121.35563659667969,395.41119692343887,-0.6351849671895189,339.54013061727346,59.40644166001465,7.872188497930139,394.1263838834133,336.99484141274803,67.23359032850512,-0.6100822164104196,0.8138437455612731,-336.9934483883352,64.06392332250172
BCE-1B02P,53.593055725097656,-127.64389038085938,575.7262274629044,-0.2691073921048155,473.87617564443053,52.092164774398896,8.30841348669839,569.7532704327152,467.4954697158997,57.59344793465849,-0.2455687026636879,0.830973603056861,-466.09987206455247,56.025584368070405
ALE-05DB802P,51.894195556640625,-115.38346862792969,95.98500974127569,-0.8466748093639047,73.18621516416539,70.77374012560892,34.8030650952753,92.26477570625859,69.26093832772659,75.40064762327037,-0.7163619374236041,0.5236546955918807,-69.01425311379504,75.27199675825695
BCE-3A24P,51.77616882324219,-124.6218032836914,147.0095787831623,-1.0859649980823018,124.00353561605064,52.82555055685483,13.986298492991592,141.66507927209867,116.67706926141182,66.59473865063963,-0.7330167067678284,0.6592079151752052,-116.00197338190256,62.88283767144759
BCE-1E10P,52.20333480834961,-120.0169448852539,368.0331037171362,-0.38571000654672805,283.7203216305691,44.98607361728206,22.231666605652727,363.279228745348,277.18735466203674,60.8611434262587,-0.31945551571340136,0.671417073939391,-276.84135160882,55.5219237362538
BCE-2F05P,49.944671630859375,-118.94969940185547,342.3957938383227,-2.501699443674217,289.6504649976302,85.72764213066152,inf,337.5170295368789,281.8296824946959,87.78812701675736,-2.252654974969015,0.12515624762542638,-281.82511308121053,91.29582348080667
ALE-05BB803P,51.08333206176758,-115.78333282470703,319.9251931552354,-1.286656993363327,267.07520459801106,76.06958946539808,29.67602157983722,314.6750624170714,259.50130872556997,78.33842449450269,-1.1459756297841484,0.7385558989003967,-259.4919229127123,78.7321295718362
BCE-1A17P,53.78422164916992,-120.37519836425781,310.86959416808986,0.24234541195232884,250.4541808568046,41.34946067243631,17.732876475515656,306.0758749410298,243.3665241103989,43.386938949559465,0.29347050661300056,0.9309691241266332,-243.04393093225394,43.56985705509672
BCE-1C12P,50.795631408691406,-122.92454528808594,329.49994318111794,-0.42353945200901144,268.3650748261694,47.98191977117765,12.65674481485216,329.17534625828074,268.16401862438926,61.238200982843935,-0.4244275871031715,0.7458304876464719,-268.0342752977715,58.4064021023189
BCE-2B06P,50.06855392456055,-118.35111999511719,310.87485712942845,-1.4602320476644057,254.69092723144126,71.65585682458695,11.799474620122076,309.4166558915627,253.45098943305476,73.11420879986599,-1.459844695919461,0.45568527619468874,-253.42796780306952,76.16665131749934
BCE-2E07P,49.551971435546875,-118.67729949951172,344.1528716310923,-1.9554831992840085,280.10087893462975,84.85257776338541,23.84501657438803,331.7639371489109,264.8685469202871,89.40270484460474,-1.7060553718498905,0.13634194652704135,-264.85476783657674,92.03766321615069
BCE-2C14P,51.05991744995117,-116.13711547851562,405.8678459174635,-1.2931010763058324,346.0006941730299,71.82869139780685,11.409223930095381,405.622289618212,345.4516613588393,74.36514921419166,-1.282998900303042,0.7332403743124425,-345.4477095274751,74.41065206476085
BCE-4B16P,55.86165237426758,-127.69841766357422,401.83500412978117,-0.6796457081356468,322.6494584381465,65.73252081722491,18.01438221389293,405.0975569329608,323.19850966595703,66.9199951231009,-0.6759815320624378,0.7129505634537752,-323.1270088750564,68.60403609472584
BCE-1E08P,52.595916748046875,-119.72269439697266,394.7272132508866,0.017209571600161566,332.689892231089,48.83598736955086,inf,395.56015732174257,331.01526223487065,51.72187719621806,0.053302424959163375,0.9175621130636621,-328.22029536271833,47.65855373415862
